Citation,Tag,ExpMM,ExpYY,State,Make,Address,ViolCode,Description,ViolFine,ViolDate,Balance,PenaltyDate,OpenFine,OpenPenalty,ImportDate,Neighborhood,PoliceDistrict,CouncilDistrict,Location,2010 Census Neighborhoods,2010 Census Wards Precincts,Zip Codes
56543680,4CL2140,08,20,MD,MAZD,E 33rd St WB @ Greenmount Ave,030,Red Light Violation,75.00,07/23/2020 05:46:00 PM,75.00,,75.00,0.00,,,,,,,,
56543672,LHH6253,00,0,PA,FORD,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 05:45:00 PM,75.00,,75.00,0.00,,,,,,,,
56541841,1DK0332,06,20,MD,HOND,Pulaski Hwy EB @ N North Point,030,Red Light Violation,75.00,07/23/2020 05:43:00 PM,75.00,,75.00,0.00,,,,,,,,
56543607,KRD7503,00,0,PA,CHRYS,Windsor Mill Rd EB @ N Forest,030,Red Light Violation,75.00,07/23/2020 05:37:00 PM,75.00,,75.00,0.00,,,,,,,,
56543581,2EC6248,12,20,MD,HYUN,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/23/2020 05:36:00 PM,75.00,,75.00,0.00,,,,,,,,
56543565,3CE6731,01,21,MD,HYUN,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/23/2020 05:36:00 PM,75.00,,75.00,0.00,,,,,,,,
56542377,2DC6657,11,20,MD,HOND,Caton Ave SB @ Wilkens Ave,030,Red Light Violation,75.00,07/23/2020 05:35:00 PM,75.00,,75.00,0.00,,,,,,,,
56542534,40T315,01,21,MD,FORD,Windsor Mill Rd EB @ N Forest,030,Red Light Violation,75.00,07/23/2020 05:34:00 PM,75.00,,75.00,0.00,,,,,,,,
56542526,7DC6904,12,21,MD,KIA,Wilkens Ave WB @ Caton Ave,030,Red Light Violation,75.00,07/23/2020 05:34:00 PM,75.00,,75.00,0.00,,,,,,,,
56542468,CWA0124,04,21,MD,HOND,Harford Ave NB @ E North Ave,030,Red Light Violation,75.00,07/23/2020 05:31:00 PM,75.00,,75.00,0.00,,,,,,,,
56543169,8EA4224,10,21,MD,AUDI,E 33rd St EB @ Loch Raven Blvd,030,Red Light Violation,75.00,07/23/2020 05:24:00 PM,75.00,,75.00,0.00,,,,,,,,
56542443,3DL6302,08,20,MD,CHEV,Light St SB @ W Pratt St,030,Red Light Violation,75.00,07/23/2020 05:23:00 PM,75.00,,75.00,0.00,,,,,,,,
56542351,8EC2325,02,21,MD,NISS,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 05:22:00 PM,75.00,,75.00,0.00,,,,,,,,
56542344,8BX8407,03,21,MD,HYUN,E Pratt St EB @ Light St,030,Red Light Violation,75.00,07/23/2020 05:21:00 PM,75.00,,75.00,0.00,,,,,,,,
56542195,2BH0663,01,21,MD,BMW,E 33rd St EB @ Greenmount Ave,030,Red Light Violation,75.00,07/23/2020 05:18:00 PM,75.00,,75.00,0.00,,,,,,,,
56542161,UHP8160,00,0,VA,FORD,E Cold Spring Ln WB @ York Rd,030,Red Light Violation,75.00,07/23/2020 05:15:00 PM,75.00,,75.00,0.00,,,,,,,,
56542153,4EB5736,01,22,MD,HOND,York Rd SB @ E Cold Spring Ln,030,Red Light Violation,75.00,07/23/2020 05:13:00 PM,75.00,,75.00,0.00,,,,,,,,
56548184,4CH2059,04,22,MD,KIA,N President St SB @ E Fayette,030,Red Light Violation,75.00,07/23/2020 05:11:00 PM,75.00,,75.00,0.00,,,,,,,,
56543698,3ED4819,01,22,MD,JAGU,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/23/2020 05:10:00 PM,75.00,,75.00,0.00,,,,,,,,
56541916,5EA7131,10,20,MD,HYUN,Belair Rd SB @ Erdman Ave,030,Red Light Violation,75.00,07/23/2020 05:10:00 PM,75.00,,75.00,0.00,,,,,,,,
56543664,9DM3240,10,20,MD,VOLV,W Lombard St WB @ S Charles St,030,Red Light Violation,75.00,07/23/2020 05:05:00 PM,75.00,,75.00,0.00,,,,,,,,
56542385,7BV3819,01,21,MD,SUBA,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 05:05:00 PM,75.00,,75.00,0.00,,,,,,,,
56543656,7DC3835,01,22,MD,HOND,Wilkens Ave WB @ Caton Ave,030,Red Light Violation,75.00,07/23/2020 05:03:00 PM,75.00,,75.00,0.00,,,,,,,,
56543615,4CS3599,11,20,MD,TOYT,E 33rd St EB @ Loch Raven Blvd,030,Red Light Violation,75.00,07/23/2020 05:00:00 PM,75.00,,75.00,0.00,,,,,,,,
56541825,3EF4431,07,22,MD,MERZ,The Alameda NB @ Argonne,030,Red Light Violation,75.00,07/23/2020 04:59:00 PM,75.00,,75.00,0.00,,,,,,,,
56541817,6ED2450,04,20,MD,HOND,Reisterstown Rd SB @ Patterson,030,Red Light Violation,75.00,07/23/2020 04:58:00 PM,75.00,,75.00,0.00,,,,,,,,
56541742,9EC9719,03,21,MD,INFI,The Alameda NB @ Argonne,030,Red Light Violation,75.00,07/23/2020 04:58:00 PM,75.00,,75.00,0.00,,,,,,,,
56543136,9CH7909,06,20,MD,BUIC,Sinclair Ln WB @ Moravia Rd,030,Red Light Violation,75.00,07/23/2020 04:57:00 PM,75.00,,75.00,0.00,,,,,,,,
56541676,4DD6602,01,22,MD,NISS,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 04:56:00 PM,75.00,,75.00,0.00,,,,,,,,
56541668,4DJ9934,06,20,MD,NISS,Erdman Ave EB @ N Macon St,030,Red Light Violation,75.00,07/23/2020 04:55:00 PM,75.00,,75.00,0.00,,,,,,,,
56540975,5DP3369,12,20,MD,TOYT,Aliceanna St WB @ S Wolfe St,030,Red Light Violation,75.00,07/23/2020 04:54:00 PM,75.00,,75.00,0.00,,,,,,,,
56540959,7BP7664,08,20,MD,HOND,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/23/2020 04:51:00 PM,75.00,,75.00,0.00,,,,,,,,
56540934,46417CJ,05,21,MD,NISS,Pulaski Hwy EB @ N North Point,030,Red Light Violation,75.00,07/23/2020 04:50:00 PM,75.00,,75.00,0.00,,,,,,,,
56540918,6DN6837,12,20,MD,CHEV,Erdman Ave WB @ N Macon St,030,Red Light Violation,75.00,07/23/2020 04:47:00 PM,75.00,,75.00,0.00,,,,,,,,
56540892,3EB0539,12,21,MD,KIA,E Madison St WB @ N Broadway,030,Red Light Violation,75.00,07/23/2020 04:47:00 PM,75.00,,75.00,0.00,,,,,,,,
56542401,9CS0650,01,22,MD,TOYT,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 04:45:00 PM,75.00,,75.00,0.00,,,,,,,,
56540876,7DT1936,04,21,MD,CHRY,Pennsylvania Ave SB @ Dolphin,030,Red Light Violation,75.00,07/23/2020 04:42:00 PM,75.00,,75.00,0.00,,,,,,,,
56543490,6DD1614,12,20,MD,MITS,E 33rd St EB @ Loch Raven Blvd,030,Red Light Violation,75.00,07/23/2020 04:40:00 PM,75.00,,75.00,0.00,,,,,,,,
56543458,3CPS52,03,21,MD,HOND,N Paca St NB @ W Fayette St,030,Red Light Violation,75.00,07/23/2020 04:39:00 PM,75.00,,75.00,0.00,,,,,,,,
56540827,8EE8775,07,20,MD,INFI,N Paca St NB @ W Fayette St,030,Red Light Violation,75.00,07/23/2020 04:38:00 PM,75.00,,75.00,0.00,,,,,,,,
56542062,8EA8361,01,21,MD,AUDI,Gwynns Falls Pkwy EB @ Reister,030,Red Light Violation,75.00,07/23/2020 04:36:00 PM,75.00,,75.00,0.00,,,,,,,,
56541700,7ED9006,03,20,MD,ACUR,N Fulton Ave NB @ W North Ave,030,Red Light Violation,75.00,07/23/2020 04:35:00 PM,75.00,,75.00,0.00,,,,,,,,
56541650,7DA7280,09,21,MD,CHEV,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/23/2020 04:33:00 PM,75.00,,75.00,0.00,,,,,,,,
56541643,4CV7575,02,21,MD,NISS,Pulaski Hwy EB @ N North Point,030,Red Light Violation,75.00,07/23/2020 04:32:00 PM,75.00,,75.00,0.00,,,,,,,,
56541635,7CS5711,12,20,MD,CHEV,Gwynns Falls Pkwy WB @ Reister,030,Red Light Violation,75.00,07/23/2020 04:32:00 PM,75.00,,75.00,0.00,,,,,,,,
56541627,899M724,10,20,MD,TOYT,Liberty Heights Ave WB @ W Nor,030,Red Light Violation,75.00,07/23/2020 04:30:00 PM,75.00,,75.00,0.00,,,,,,,,
56541320,8DN0726,11,20,MD,FORD,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/23/2020 04:27:00 PM,75.00,,75.00,0.00,,,,,,,,
56543540,7EE9267,06,22,MD,CHEV,S MLK Jr Blvd SB @ W Pratt St,030,Red Light Violation,75.00,07/23/2020 04:23:00 PM,75.00,,75.00,0.00,,,,,,,,
56541593,1DY1635,11,21,MD,FORD,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/23/2020 04:20:00 PM,75.00,,75.00,0.00,,,,,,,,
56543508,9AE6456,01,21,MD,HOND,Pennsylvania Ave SB @ Dolphin,030,Red Light Violation,75.00,07/23/2020 04:18:00 PM,75.00,,75.00,0.00,,,,,,,,
56541577,A187298,08,21,MD,JEEP,Dundalk Ave SB @ O'Donnell St,030,Red Light Violation,75.00,07/23/2020 04:18:00 PM,75.00,,75.00,0.00,,,,,,,,
56543474,7EC2624,06,22,MD,CHEV,York Rd SB @ E Cold Spring Ln,030,Red Light Violation,75.00,07/23/2020 04:16:00 PM,75.00,,75.00,0.00,,,,,,,,
56541312,1EE7729,03,22,MD,MAZD,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/23/2020 04:16:00 PM,75.00,,75.00,0.00,,,,,,,,
56548796,8CS0781,03,21,MD,DODG,N President St SB @ E Fayette,030,Red Light Violation,75.00,07/23/2020 04:15:00 PM,75.00,,75.00,0.00,,,,,,,,
56541551,3EC4627,01,22,MD,ACUR,Caton Ave SB @ Wilkens Ave,030,Red Light Violation,75.00,07/23/2020 04:15:00 PM,75.00,,75.00,0.00,,,,,,,,
56543417,45971CH,09,20,MD,BMW,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/23/2020 04:14:00 PM,75.00,,75.00,0.00,,,,,,,,
56540801,A331340,06,20,MD,INFI,E Cold Spring Ln WB @ Hillen R,030,Red Light Violation,75.00,07/23/2020 04:09:00 PM,75.00,,75.00,0.00,,,,,,,,
56542096,3EC8882,01,22,MD,HOND,Pennsylvania Ave NB @ Dolphin,030,Red Light Violation,75.00,07/23/2020 04:06:00 PM,75.00,,75.00,0.00,,,,,,,,
56543573,7DD3958,12,20,MD,TOYT,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/23/2020 04:05:00 PM,75.00,,75.00,0.00,,,,,,,,
56541791,9DK0302,08,20,MD,TOYT,Aliceanna St EB @ S Wolfe St,030,Red Light Violation,75.00,07/23/2020 04:04:00 PM,75.00,,75.00,0.00,,,,,,,,
56541783,5BC3256,06,21,MD,CHEV,Gwynns Falls Pkwy EB @ Reister,030,Red Light Violation,75.00,07/23/2020 04:02:00 PM,75.00,,75.00,0.00,,,,,,,,
56541767,1EE6369,04,22,MD,HYUN,W Northern Pkwy EB @ N Charles,030,Red Light Violation,75.00,07/23/2020 03:59:00 PM,75.00,,75.00,0.00,,,,,,,,
56542070,8DN8205,12,20,MD,NISS,S Monroe St NB @ Washington Bl,030,Red Light Violation,75.00,07/23/2020 03:57:00 PM,75.00,,75.00,0.00,,,,,,,,
56541601,3BL2685,04,22,MD,VOLK,Harford Rd SB @ The Alameda,030,Red Light Violation,75.00,07/23/2020 03:57:00 PM,75.00,,75.00,0.00,,,,,,,,
56541759,LDL181,12,21,MD,CHEV,Falls Rd SB @ W 41st St,030,Red Light Violation,75.00,07/23/2020 03:57:00 PM,75.00,,75.00,0.00,,,,,,,,
56543425,2EB3760,01,21,MD,HOND,N Fulton Ave NB @ W North Ave,030,Red Light Violation,75.00,07/23/2020 03:55:00 PM,75.00,,75.00,0.00,,,,,,,,
56541544,2EG0086,08,20,MD,TOYT,Erdman Ave EB @ Belair Rd,030,Red Light Violation,75.00,07/23/2020 03:54:00 PM,75.00,,75.00,0.00,,,,,,,,
56541528,5CM0733,08,21,MD,TOYT,Gwynns Falls Pkwy WB @ Reister,030,Red Light Violation,75.00,07/23/2020 03:52:00 PM,75.00,,75.00,0.00,,,,,,,,
56541510,337Z56,06,22,MD,HOND,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/23/2020 03:49:00 PM,75.00,,75.00,0.00,,,,,,,,
56541494,1CE6322,02,22,MD,TOYT,S Monroe St SB @ Washington Bl,030,Red Light Violation,75.00,07/23/2020 03:46:00 PM,75.00,,75.00,0.00,,,,,,,,
56541460,9864Z7,07,21,MD,BUIC,The Alameda NB @ Argonne,030,Red Light Violation,75.00,07/23/2020 03:43:00 PM,75.00,,75.00,0.00,,,,,,,,
56541205,AL2070,02,22,MD,TOYT,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/23/2020 03:42:00 PM,75.00,,75.00,0.00,,,,,,,,
56540686,8CB0694,05,20,MD,MASE,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/23/2020 03:42:00 PM,75.00,,75.00,0.00,,,,,,,,
56541437,5CB8407,09,21,MD,CHRY,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 03:40:00 PM,75.00,,75.00,0.00,,,,,,,,
56540769,6ED3873,05,22,MD,NISS,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/23/2020 03:37:00 PM,75.00,,75.00,0.00,,,,,,,,
56541833,8EA1498,12,21,MD,CHEV,Hillen Rd NB @ E Cold Spring L,030,Red Light Violation,75.00,07/23/2020 03:36:00 PM,75.00,,75.00,0.00,,,,,,,,
56541296,266Z55,03,22,MD,NISS,Wilkens Ave WB @ Caton Ave,030,Red Light Violation,75.00,07/23/2020 03:33:00 PM,75.00,,75.00,0.00,,,,,,,,
56543516,7DW2047,06,21,MD,HOND,E 33rd St WB @ Greenmount Ave,030,Red Light Violation,75.00,07/23/2020 03:30:00 PM,75.00,,75.00,0.00,,,,,,,,
56549398,8AR3884,04,22,MD,LEXU,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 03:27:00 PM,75.00,,75.00,0.00,,,,,,,,
56543482,7DG1702,07,22,MD,NISS,S Monroe St NB @ Washington Bl,030,Red Light Violation,75.00,07/23/2020 03:25:00 PM,75.00,,75.00,0.00,,,,,,,,
56543441,7DS1184,04,20,MD,HOND,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 03:23:00 PM,75.00,,75.00,0.00,,,,,,,,
56541965,2EB6543,11,21,MD,LINC,E Madison St WB @ N Linwood Av,030,Red Light Violation,75.00,07/23/2020 03:17:00 PM,75.00,,75.00,0.00,,,,,,,,
56543128,39875CH,03,21,MD,NISS,W Lombard St WB @ S Charles St,030,Red Light Violation,75.00,07/23/2020 03:14:00 PM,75.00,,75.00,0.00,,,,,,,,
56541502,5DB5853,11,20,MD,HOND,E Madison St WB @ N Linwood Av,030,Red Light Violation,75.00,07/23/2020 03:05:00 PM,75.00,,75.00,0.00,,,,,,,,
56541486,1CF7033,12,21,MD,TOYT,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 03:02:00 PM,75.00,,75.00,0.00,,,,,,,,
56541445,5DZ2885,09,21,MD,TOYT,E Madison St WB @ N Linwood Av,030,Red Light Violation,75.00,07/23/2020 02:54:00 PM,75.00,,75.00,0.00,,,,,,,,
56541775,KNT1868,00,0,PA,HYUND,W Lombard St WB @ S Charles St,030,Red Light Violation,75.00,07/23/2020 02:52:00 PM,75.00,,75.00,0.00,,,,,,,,
56540140,230Z73,07,22,MD,CHEV,N President St SB @ E Fayette,030,Red Light Violation,75.00,07/23/2020 02:46:00 PM,75.00,,75.00,0.00,,,,,,,,
56540835,9DH5393,05,22,MD,NISS,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 02:40:00 PM,75.00,,75.00,0.00,,,,,,,,
56539704,9EF0163,07,20,MD,CHEV,Pennsylvania Ave SB @ Dolphin,030,Red Light Violation,75.00,07/23/2020 02:39:00 PM,75.00,,75.00,0.00,,,,,,,,
56542567,9DN7619,02,21,MD,NISS,E North Ave WB @ N Wolfe St,030,Red Light Violation,75.00,07/23/2020 02:38:00 PM,75.00,,75.00,0.00,,,,,,,,
56542021,4DR1446,03,21,MD,RAM,E Pratt St EB @ Light St,030,Red Light Violation,75.00,07/23/2020 02:31:00 PM,75.00,,75.00,0.00,,,,,,,,
56541403,5EG7658,08,20,MD,FORD,Frederick Ave WB @ S Beechfiel,030,Red Light Violation,75.00,07/23/2020 02:25:00 PM,75.00,,75.00,0.00,,,,,,,,
56540785,7AT9365,06,21,MD,NISS,Caton Ave SB @ Wilkens Ave,030,Red Light Violation,75.00,07/23/2020 02:23:00 PM,75.00,,75.00,0.00,,,,,,,,
56541981,7DS8686,03,21,MD,HYUN,E North Ave EB @ Harford Ave/R,030,Red Light Violation,75.00,07/23/2020 02:12:00 PM,75.00,,75.00,0.00,,,,,,,,
56541288,8DZ1205,10,21,MD,CHEV,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/23/2020 02:07:00 PM,75.00,,75.00,0.00,,,,,,,,
56541247,3DH7864,03,22,MD,NISS,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 01:59:00 PM,75.00,,75.00,0.00,,,,,,,,
56541262,4CT7993,01,21,MD,MERZ,Wilkens Ave WB @ Caton Ave,030,Red Light Violation,75.00,07/23/2020 01:59:00 PM,75.00,,75.00,0.00,,,,,,,,
56541213,7ED8510,04,21,MD,HOND,Caton Ave SB @ Wilkens Ave,030,Red Light Violation,75.00,07/23/2020 01:57:00 PM,75.00,,75.00,0.00,,,,,,,,
56541239,7CA5389,08,21,MD,HOND,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 01:57:00 PM,75.00,,75.00,0.00,,,,,,,,
56541197,2EB0580,11,21,MD,CADI,Pennsylvania Ave NB @ Dolphin,030,Red Light Violation,75.00,07/23/2020 01:54:00 PM,75.00,,75.00,0.00,,,,,,,,
56542054,A322740,05,22,MD,INFI,E Pratt St EB @ Light St,030,Red Light Violation,75.00,07/23/2020 01:52:00 PM,75.00,,75.00,0.00,,,,,,,,
56541858,7DP0256,12,20,MD,DODG,E Madison St WB @ N Linwood Av,030,Red Light Violation,75.00,07/23/2020 01:46:00 PM,75.00,,75.00,0.00,,,,,,,,
56541254,9DM4689,11,20,MD,ACUR,Wilkens Ave WB @ Caton Ave,030,Red Light Violation,75.00,07/23/2020 01:45:00 PM,75.00,,75.00,0.00,,,,,,,,
56540728,8DX7956,08,20,MD,ACUR,Aliceanna St EB @ S Wolfe St,030,Red Light Violation,75.00,07/23/2020 01:43:00 PM,75.00,,75.00,0.00,,,,,,,,
56540710,UGY4120,00,0,VA,HOND,Gwynns Falls Pkwy WB @ Reister,030,Red Light Violation,75.00,07/23/2020 01:41:00 PM,75.00,,75.00,0.00,,,,,,,,
56540660,6DY8002,11,21,MD,BMW,Pennsylvania Ave NB @ Dolphin,030,Red Light Violation,75.00,07/23/2020 01:38:00 PM,75.00,,75.00,0.00,,,,,,,,
56540652,7EE8399,06,20,MD,MERC,Sinclair Ln WB @ Moravia Rd,030,Red Light Violation,75.00,07/23/2020 01:36:00 PM,75.00,,75.00,0.00,,,,,,,,
56540926,3ED2894,05,20,MD,TOYT,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 01:33:00 PM,75.00,,75.00,0.00,,,,,,,,
56540637,9EE7390,05,21,MD,JEEP,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 01:33:00 PM,75.00,,75.00,0.00,,,,,,,,
56540611,4DY2357,02,22,MD,VOLK,Reisterstown Rd NB @ W Cold Sp,030,Red Light Violation,75.00,07/23/2020 01:33:00 PM,75.00,,75.00,0.00,,,,,,,,
56540595,2ED0894,03,20,MD,HOND,Reisterstown Rd SB @ W Cold Sp,030,Red Light Violation,75.00,07/23/2020 01:32:00 PM,75.00,,75.00,0.00,,,,,,,,
56540587,6DH6015,05,20,MD,CHEV,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 01:29:00 PM,75.00,,75.00,0.00,,,,,,,,
56540520,LWB690,08,21,MD,TOYT,Liberty Heights Ave WB @ W Nor,030,Red Light Violation,75.00,07/23/2020 01:26:00 PM,75.00,,75.00,0.00,,,,,,,,
56540546,16437CJ,08,20,MD,HOND,Pennsylvania Ave SB @ Dolphin,030,Red Light Violation,75.00,07/23/2020 01:26:00 PM,75.00,,75.00,0.00,,,,,,,,
56543094,6DY7094,10,21,MD,HOND,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 01:26:00 PM,75.00,,75.00,0.00,,,,,,,,
56539811,4DR1446,03,21,MD,RAM,E Pratt St EB @ Light St,030,Red Light Violation,75.00,07/23/2020 01:21:00 PM,75.00,,75.00,0.00,,,,,,,,
56539829,8BW5377,03,21,MD,TOYT,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/23/2020 01:21:00 PM,75.00,,75.00,0.00,,,,,,,,
56543086,9DH9545,06,21,MD,BUIC,Pennsylvania Ave SB @ Dolphin,030,Red Light Violation,75.00,07/23/2020 01:18:00 PM,75.00,,75.00,0.00,,,,,,,,
56543078,35464HT,09,20,MD,CHRY,Liberty Heights Ave WB @ W Nor,030,Red Light Violation,75.00,07/23/2020 01:17:00 PM,75.00,,75.00,0.00,,,,,,,,
56541353,UMF9258,00,0,VA,AUDI,S MLK Jr Blvd SB @ W Pratt St,030,Red Light Violation,75.00,07/23/2020 01:16:00 PM,75.00,,75.00,0.00,,,,,,,,
56540843,6DS0238,05,21,MD,VOLV,Russell St NB @ Bush St,030,Red Light Violation,75.00,07/23/2020 01:01:00 PM,75.00,,75.00,0.00,,,,,,,,
56540629,4ED9183,01,22,MD,NISS,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 12:56:00 PM,75.00,,75.00,0.00,,,,,,,,
56539688,6EE9868,06,22,MD,SUBA,Eastern Ave EB @ S Patterson P,030,Red Light Violation,75.00,07/23/2020 12:55:00 PM,75.00,,75.00,0.00,,,,,,,,
56540553,LVCF28,06,20,FL,NISS,Light St SB @ W Pratt St,030,Red Light Violation,75.00,07/23/2020 12:55:00 PM,75.00,,75.00,0.00,,,,,,,,
56540538,1EG0518,08,20,MD,JEEP,Pennsylvania Ave SB @ Dolphin,030,Red Light Violation,75.00,07/23/2020 12:50:00 PM,75.00,,75.00,0.00,,,,,,,,
56539944,6AY9802,03,21,MD,FORD,York Rd SB @ E Cold Spring Ln,030,Red Light Violation,75.00,07/23/2020 12:48:00 PM,75.00,,75.00,0.00,,,,,,,,
56539910,6DT1363,05,21,MD,ACUR,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 12:47:00 PM,75.00,,75.00,0.00,,,,,,,,
56541148,BPC4516,00,0,TX,NISS,E Madison St WB @ St Paul St,030,Red Light Violation,75.00,07/23/2020 12:46:00 PM,75.00,,75.00,0.00,,,,,,,,
56542047,3EF0617,07,20,MD,TOYT,S Monroe St NB @ Washington Bl,030,Red Light Violation,75.00,07/23/2020 12:41:00 PM,75.00,,75.00,0.00,,,,,,,,
56541080,3BD3262,09,20,MD,FORD,N President St SB @ E Fayette,030,Red Light Violation,75.00,07/23/2020 12:39:00 PM,75.00,,75.00,0.00,,,,,,,,
56541072,8DR9334,03,21,MD,KIA,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/23/2020 12:38:00 PM,75.00,,75.00,0.00,,,,,,,,
56541049,EMVR47,12,20,FL,CHEV,Hillen Rd SB @ E Cold Spring L,030,Red Light Violation,75.00,07/23/2020 12:36:00 PM,75.00,,75.00,0.00,,,,,,,,
56541023,A259629,09,21,MD,JEEP,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 12:35:00 PM,75.00,,75.00,0.00,,,,,,,,
56540991,4DM9605,10,20,MD,RAM,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 12:30:00 PM,75.00,,75.00,0.00,,,,,,,,
56541007,6EC4552,02,22,MD,MAZD,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 12:30:00 PM,75.00,,75.00,0.00,,,,,,,,
56541015,5DW5813,06,22,MD,FORD,Erdman Ave NB @ Federal St,030,Red Light Violation,75.00,07/23/2020 12:30:00 PM,75.00,,75.00,0.00,,,,,,,,
56540512,42451CJ,10,21,MD,HOND,Loch Raven Blvd SB @ E Belvede,030,Red Light Violation,75.00,07/23/2020 12:29:00 PM,75.00,,75.00,0.00,,,,,,,,
56540496,5DY3362,10,21,MD,TOYT,Harford Ave NB @ E North Ave,030,Red Light Violation,75.00,07/23/2020 12:27:00 PM,75.00,,75.00,0.00,,,,,,,,
56541106,6CDB86,09,20,MD,HOND,E North Ave WB @ N Wolfe St,030,Red Light Violation,75.00,07/23/2020 12:26:00 PM,75.00,,75.00,0.00,,,,,,,,
56539639,7EG4361,08,20,MD,FORD,E North Ave EB @ Harford Ave/R,030,Red Light Violation,75.00,07/23/2020 12:14:00 PM,75.00,,75.00,0.00,,,,,,,,
56540983,4BR2537,09,20,MD,MAZD,W Cold Spring Ln WB @ Reisters,030,Red Light Violation,75.00,07/23/2020 12:11:00 PM,75.00,,75.00,0.00,,,,,,,,
56539613,5EC4509,12,21,MD,MAZD,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 12:10:00 PM,75.00,,75.00,0.00,,,,,,,,
56539894,67280CH,05,21,MD,ACUR,E Monument St EB @ N Broadway,030,Red Light Violation,75.00,07/23/2020 12:09:00 PM,75.00,,75.00,0.00,,,,,,,,
56540884,5DF7829,02,20,MD,CHEV,E Monument St EB @ N Broadway,030,Red Light Violation,75.00,07/23/2020 12:03:00 PM,75.00,,75.00,0.00,,,,,,,,
56539555,ZHD2946,00,0,PA,CHEV,Belair Rd SB @ Erdman Ave,030,Red Light Violation,75.00,07/23/2020 11:59:00 AM,75.00,,75.00,0.00,,,,,,,,
56539837,3BN2586,09,21,MD,FORD,Caton Ave SB @ Wilkens Ave,030,Red Light Violation,75.00,07/23/2020 11:52:00 AM,75.00,,75.00,0.00,,,,,,,,
56539522,8EF0439,05,22,MD,TOYT,Belair Rd SB @ Erdman Ave,030,Red Light Violation,75.00,07/23/2020 11:51:00 AM,75.00,,75.00,0.00,,,,,,,,
56539852,2EC7220,02,20,MD,JEEP,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/23/2020 11:42:00 AM,75.00,,75.00,0.00,,,,,,,,
56539738,3DL3155,11,20,MD,MERZ,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 11:40:00 AM,75.00,,75.00,0.00,,,,,,,,
56540082,5CZ7372,07,21,MD,GMC,Reisterstown Rd SB @ W Cold Sp,030,Red Light Violation,75.00,07/23/2020 11:38:00 AM,75.00,,75.00,0.00,,,,,,,,
56541429,9DJ5412,07,20,MD,HOND,E Madison St WB @ N Linwood Av,030,Red Light Violation,75.00,07/23/2020 11:36:00 AM,75.00,,75.00,0.00,,,,,,,,
56540058,URA6530,00,0,VA,BUIC,N Paca St NB @ W Fayette St,030,Red Light Violation,75.00,07/23/2020 11:34:00 AM,75.00,,75.00,0.00,,,,,,,,
